_dbt_source_relation,ss_id,prev_ss_id,organization_id,connector_type,asset_type,asset_id,import_time,asset_hostname,asset_operating_systems,asset_ipv4,asset_device_type,vuln_cves,vuln_cvss3_base_score,vuln_cvss_base_score,vuln_description,vuln_exploit_available,vuln_risk_factor,vuln_name,vuln_port,vuln_id,vuln_remediation,vuln_severity,finding_priority,severity_modification_type,first_seen_at,last_seen_at,finding_state,asset_operating_system_version,asset_fqdn,finding_url,location_url,vuln_labels
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:bd82282a-cf73-51f0-8542-d2e38959d56a:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2816""]",7.8,null,"The package `vim-common` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2816`, which exists in versions `< 2:9.0.475-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1868.html) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2816) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.475-1.amzn2.0.1` or higher, using `yum update vim-common`.",null,null,vim-common,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update vim-common,medium,P2,null,2022-10-24 22:39:27.317978,2023-04-19 15:35:39,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'bd82282a-cf73-51f0-8542-d2e38959d56a))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:9197cf57-49d5-50a5-b9d1-d78920cbff44:wiz_issue:5de850b6-e37f-4393-9ea0-61075841b650,5de850b6-e37f-4393-9ea0-61075841b650:5de850b6-e37f-4393-9ea0-61075841b650,demo_env,wiz,virtualMachine,5de850b6-e37f-4393-9ea0-61075841b650,2023-04-20 10:01:26.638326,null,Linux,"10.0.0.190,18.213.113.16",virtualMachine,"[""CVE-2022-2503""]",6.7,null,"The package `linux-image-4.4.0-1118-aws` version `4.4.0-1118.132` was detected in `APT package manager` on a machine running `Ubuntu 16.04.7` is vulnerable to `CVE-2022-2503`, which exists in versions `>= 4.0.0 && < 4.4.0-1155.170`.nnThe vulnerability was found in the [Official Ubuntu Security Advisories](https://ubuntu.com/security/CVE-2022-2503) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2503) severity: `Medium`).nnFollow the vendor’s instructions for updating the kernel version to remediate this vulnerability.",null,null,linux-image-4.4.0-1118-aws,null,5de850b6-e37f-4393-9ea0-61075841b650,apt upgrade linux-image-4.4.0-1118-aws,low,P3,null,2023-04-09 14:33:22.257234,2023-04-19 15:19:13,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'78e2ddd3-835f-5d6c-9c23-64c6da320845))))))~where~(_vertexID~(EQUALS~(~'9197cf57-49d5-50a5-b9d1-d78920cbff44))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:8db3ab73-1693-53e5-a247-505b46d94437:wiz_issue:1e9e0b6b-1f62-41dc-b867-c3eef74b2e11,1e9e0b6b-1f62-41dc-b867-c3eef74b2e11:1e9e0b6b-1f62-41dc-b867-c3eef74b2e11,demo_env,wiz,virtualMachine,1e9e0b6b-1f62-41dc-b867-c3eef74b2e11,2023-04-20 10:01:26.638326,null,Linux,"10.0.0.190,18.213.113.16",virtualMachine,"[""CVE-2022-2318""]",5.5,null,"The package `linux-image-4.4.0-1118-aws` version `4.4.0-1118.132` was detected in `APT package manager` on a machine running `Ubuntu 16.04.7` is vulnerable to `CVE-2022-2318`, which exists in versions `>= 4.0.0 && < 4.4.0-1155.170`.nnThe vulnerability was found in the [Official Ubuntu Security Advisories](https://ubuntu.com/security/CVE-2022-2318) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2318) severity: `Medium`).nnFollow the vendor’s instructions for updating the kernel version to remediate this vulnerability.",null,null,linux-image-4.4.0-1118-aws,null,1e9e0b6b-1f62-41dc-b867-c3eef74b2e11,apt upgrade linux-image-4.4.0-1118-aws,medium,P2,null,2023-04-09 14:33:21.636536,2023-04-19 15:19:13,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'78e2ddd3-835f-5d6c-9c23-64c6da320845))))))~where~(_vertexID~(EQUALS~(~'8db3ab73-1693-53e5-a247-505b46d94437))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:29ef315c-9023-523d-b967-cdbaaf3d6356:wiz_issue:6d622eb1-27f3-4918-9092-46017bb6da5e,6d622eb1-27f3-4918-9092-46017bb6da5e:6d622eb1-27f3-4918-9092-46017bb6da5e,demo_env,wiz,virtualMachine,6d622eb1-27f3-4918-9092-46017bb6da5e,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-25717""]",8.1,null,"The package `samba-common-libs` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-25717`, which exists in versions `< 0:4.10.16-17.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:5192) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-25717) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `4.10.16-17.el7_9` or higher, using `yum update samba-common-libs`.",null,null,samba-common-libs,null,6d622eb1-27f3-4918-9092-46017bb6da5e,yum update samba-common-libs,medium,P2,null,2023-03-22 15:58:43.70658,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'29ef315c-9023-523d-b967-cdbaaf3d6356))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:4758c9ae-f0d5-512a-841f-7ec8e14b52be:wiz_issue:67e45504-e450-4553-9c12-c89ebb30d41d,67e45504-e450-4553-9c12-c89ebb30d41d:67e45504-e450-4553-9c12-c89ebb30d41d,demo_env,wiz,virtualMachine,67e45504-e450-4553-9c12-c89ebb30d41d,2023-04-20 10:01:26.638326,null,Linux,"10.0.0.190,18.213.113.16",virtualMachine,"[""CVE-2022-1975""]",5.5,null,"The package `linux-image-4.4.0-1118-aws` version `4.4.0-1118.132` was detected in `APT package manager` on a machine running `Ubuntu 16.04.7` is vulnerable to `CVE-2022-1975`, which exists in versions `>= 4.0.0 && < 4.4.0-1155.170`.nnThe vulnerability was found in the [Official Ubuntu Security Advisories](https://ubuntu.com/security/CVE-2022-1975) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-1975) severity: `Medium`).nnFollow the vendor’s instructions for updating the kernel version to remediate this vulnerability.",null,null,linux-image-4.4.0-1118-aws,null,67e45504-e450-4553-9c12-c89ebb30d41d,apt upgrade linux-image-4.4.0-1118-aws,low,P3,null,2023-04-09 14:33:22.001113,2023-04-19 15:19:13,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'78e2ddd3-835f-5d6c-9c23-64c6da320845))))))~where~(_vertexID~(EQUALS~(~'4758c9ae-f0d5-512a-841f-7ec8e14b52be))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:cc1e38ad-7afe-573d-ac64-d4bdb48551d3:wiz_issue:5de850b6-e37f-4393-9ea0-61075841b650,5de850b6-e37f-4393-9ea0-61075841b650:5de850b6-e37f-4393-9ea0-61075841b650,demo_env,wiz,virtualMachine,5de850b6-e37f-4393-9ea0-61075841b650,2023-04-20 10:01:26.638326,null,Linux,"10.0.0.190,18.213.113.16",virtualMachine,"[""CVE-2022-2663""]",5.3,null,"The package `linux-image-4.4.0-1118-aws` version `4.4.0-1118.132` was detected in `APT package manager` on a machine running `Ubuntu 16.04.7` is vulnerable to `CVE-2022-2663`, which exists in versions `>= 4.0.0 && < 4.4.0-1155.170`.nnThe vulnerability was found in the [Official Ubuntu Security Advisories](https://ubuntu.com/security/CVE-2022-2663) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2663) severity: `Medium`).nnFollow the vendor’s instructions for updating the kernel version to remediate this vulnerability.",null,null,linux-image-4.4.0-1118-aws,null,5de850b6-e37f-4393-9ea0-61075841b650,apt upgrade linux-image-4.4.0-1118-aws,low,P3,null,2023-04-09 14:33:22.285985,2023-04-19 15:19:13,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'78e2ddd3-835f-5d6c-9c23-64c6da320845))))))~where~(_vertexID~(EQUALS~(~'cc1e38ad-7afe-573d-ac64-d4bdb48551d3))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:b5859e74-936e-5479-82cc-aa43aadc789a:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-38177""]",7.5,null,"The package `bind-libs-lite` version `32:9.11.4-26.P2.amzn2.5.2` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-38177`, which exists in versions `< 32:9.11.4-26.P2.amzn2.13`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-2001.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-38177) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `32:9.11.4-26.P2.amzn2.13` or higher, using `yum update bind-libs-lite`.",null,null,bind-libs-lite,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update bind-libs-lite,medium,P2,null,2023-03-24 07:18:15.302915,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'b5859e74-936e-5479-82cc-aa43aadc789a))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:0b807007-687d-5318-8d6b-0d8644dbdf98:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2862""]",7.8,null,"The package `vim-data` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2862`, which exists in versions `< 2:9.0.475-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1868.html) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2862) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.475-1.amzn2.0.1` or higher, using `yum update vim-data`.",null,null,vim-data,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update vim-data,medium,P2,null,2022-10-24 22:39:28.296396,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'0b807007-687d-5318-8d6b-0d8644dbdf98))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:f1ddb28d-6944-5902-8e3b-d9522ffac52e:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-48303""]",7.8,null,"The package `tar` version `2:1.26-35.amzn2` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-48303`, which exists in versions `< 2:1.26-35.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-1994.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-48303) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:1.26-35.amzn2.0.1` or higher, using `yum update tar`.",null,null,tar,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update tar,medium,P2,null,2023-03-24 07:18:16.527136,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'f1ddb28d-6944-5902-8e3b-d9522ffac52e))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:aa128558-a770-563b-983f-24a0d4364089:wiz_issue:90f3383f-ae23-42ab-a718-1dcd81a27248,90f3383f-ae23-42ab-a718-1dcd81a27248:90f3383f-ae23-42ab-a718-1dcd81a27248,demo_env,wiz,virtualMachine,90f3383f-ae23-42ab-a718-1dcd81a27248,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-44142""]",8.8,null,"The package `samba-libs` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-44142`, which exists in versions `< 0:4.10.16-18.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2022:0328) with vendor severity: `Critical` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-44142) severity: `High`).nnThis vulnerability has a known exploit available. Source: [GitHub](https://gist.github.com/0xsha/0859033e1777490576923a27fbcd23ac).nnThe vulnerability can be remediated by updating the package to version `4.10.16-18.el7_9` or higher, using `yum update samba-libs`.",null,null,samba-libs,null,90f3383f-ae23-42ab-a718-1dcd81a27248,yum update samba-libs,high,P1,null,2023-03-22 15:58:41.556629,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'aa128558-a770-563b-983f-24a0d4364089))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:f70ff7b2-e0f2-5397-8e84-3ee66a4b9c41:wiz_issue:90f3383f-ae23-42ab-a718-1dcd81a27248,90f3383f-ae23-42ab-a718-1dcd81a27248:90f3383f-ae23-42ab-a718-1dcd81a27248,demo_env,wiz,virtualMachine,90f3383f-ae23-42ab-a718-1dcd81a27248,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-25217""]",7.4,null,"The package `dhcp-common` version `12:4.2.5-77.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-25217`, which exists in versions `< 12:4.2.5-83.el7_9.1`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:2357) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-25217) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `12:4.2.5-83.el7_9.1` or higher, using `yum update dhcp-common`.",null,null,dhcp-common,null,90f3383f-ae23-42ab-a718-1dcd81a27248,yum update dhcp-common,high,P1,null,2023-03-22 15:58:44.267153,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'f70ff7b2-e0f2-5397-8e84-3ee66a4b9c41))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:bc37bd67-be20-5229-867b-2698ab906c7e:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2874""]",5.5,null,"The package `vim-data` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2874`, which exists in versions `< 2:9.0.1314-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-1975.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2874) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.1314-1.amzn2.0.1` or higher, using `yum update vim-data`.",null,null,vim-data,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-data,low,P3,null,2023-03-07 14:06:34.547282,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'bc37bd67-be20-5229-867b-2698ab906c7e))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:85012479-3b84-51c7-8c22-f95aec31d719:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-3235""]",7.8,null,"The package `vim-data` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-3235`, which exists in versions `< 2:9.0.1314-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-1975.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-3235) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.1314-1.amzn2.0.1` or higher, using `yum update vim-data`.",null,null,vim-data,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update vim-data,medium,P2,null,2023-03-07 14:06:34.070799,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'85012479-3b84-51c7-8c22-f95aec31d719))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:9826f176-daa6-5f83-81df-9bfa6b186138:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2874""]",5.5,null,"The package `vim-minimal` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2874`, which exists in versions `< 2:9.0.1314-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-1975.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2874) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.1314-1.amzn2.0.1` or higher, using `yum update vim-minimal`.",null,null,vim-minimal,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update vim-minimal,medium,P2,null,2023-03-07 14:06:34.497458,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'9826f176-daa6-5f83-81df-9bfa6b186138))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:3b424b9e-b807-5cd0-946a-124d17c27707:wiz_issue:6fc596a1-f64a-45ec-83c8-0c18f05e3190,6fc596a1-f64a-45ec-83c8-0c18f05e3190:6fc596a1-f64a-45ec-83c8-0c18f05e3190,demo_env,wiz,virtualMachine,6fc596a1-f64a-45ec-83c8-0c18f05e3190,2023-04-20 10:01:26.638326,null,Linux,"172.31.26.61,3.88.176.6",virtualMachine,"[""CVE-2015-20107""]",7.6,null,"The package `python3` version `3.9.14` was detected in `YUM/DNF package manager` on a machine running `RedHat 9.1` is vulnerable to `CVE-2015-20107`, which exists in versions `>= 3.9.0, <= 3.9.15`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2015-20107) based on the CPE `cpe:2.3:a:python:python` with NVD severity: `High`.nnThe package is associated with the technology `Python Interpreter`.nnThe vulnerability can be remediated by updating `Python Interpreter` to `3.9.16` or higher.",null,null,python3,null,6fc596a1-f64a-45ec-83c8-0c18f05e3190,yum update python3,low,P3,null,2022-12-15 16:39:30.376729,2023-04-19 15:17:51,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'b64bfc78-a1d5-5e83-a615-36f56e21d5f1))))))~where~(_vertexID~(EQUALS~(~'3b424b9e-b807-5cd0-946a-124d17c27707))))),null,null
